id,year,items_count,steam_id,playtime_forever,playtime_2weeks,item_id,posted_year,sentiment_analysis
4000.0,2006,25,76561198088944164,211,0,204360.0,2015.0,2
4000.0,2006,47,76561198088945041,331,0,570.0,2014.0,2
4000.0,2006,29,76561198088951063,83494,0,304930.0,2014.0,2
4000.0,2006,29,76561198088951063,83494,0,227940.0,2015.0,2
4000.0,2006,29,76561198088951063,83494,0,208090.0,2014.0,2
4000.0,2006,29,76561198088951063,83494,0,4000.0,2015.0,2
4000.0,2006,4,76561198088956744,2280,0,440.0,2014.0,2
4000.0,2006,29,76561198089015657,648,0,4000.0,2014.0,2
4000.0,2006,29,76561198089015657,648,0,227940.0,,0
4000.0,2006,29,76561198089015657,648,0,218230.0,,2
4000.0,2006,29,76561198089015657,648,0,440.0,2013.0,2
4000.0,2006,86,76561198089020233,2543,0,24240.0,2014.0,2
4000.0,2006,86,76561198089020233,2543,0,304930.0,2014.0,2
4000.0,2006,86,76561198089020233,2543,0,500.0,2014.0,2
4000.0,2006,86,76561198089020233,2543,0,4000.0,2014.0,2
4000.0,2006,62,76561198089076206,263,0,4000.0,2014.0,2
4000.0,2006,62,76561198089076206,263,0,233720.0,2014.0,2
4000.0,2006,62,76561198089076206,263,0,221640.0,2014.0,2
4000.0,2006,62,76561198089076206,263,0,221100.0,2014.0,2
4000.0,2006,62,76561198089076206,263,0,550.0,2013.0,2
4000.0,2006,88,76561198089160897,3482,0,49520.0,2013.0,2
4000.0,2006,19,76561198089193401,3240,0,440.0,2014.0,2
4000.0,2006,56,76561198089288956,7899,0,317410.0,2014.0,2
4000.0,2006,64,76561198089348480,215,0,218620.0,2014.0,2
4000.0,2006,43,76561198089354029,5124,0,730.0,2015.0,2
4000.0,2006,43,76561198089354029,5124,0,440.0,2014.0,2
4000.0,2006,19,76561198089355195,10032,0,730.0,2015.0,2
4000.0,2006,65,76561198089378846,1629,0,1840.0,2014.0,2
4000.0,2006,65,76561198089378846,1629,0,440.0,2014.0,0
4000.0,2006,65,76561198089378846,1629,0,245170.0,2014.0,2
4000.0,2006,65,76561198089378846,1629,0,208090.0,2014.0,2
4000.0,2006,65,76561198089378846,1629,0,206210.0,2014.0,2
4000.0,2006,81,76561198089381721,32471,0,218620.0,2013.0,2
4000.0,2006,7,76561198089386564,3878,0,570.0,2014.0,2
4000.0,2006,7,76561198089386564,3878,0,104900.0,2013.0,2
4000.0,2006,56,76561198089436384,2454,0,440.0,2015.0,2
4000.0,2006,56,76561198089436384,2454,0,273110.0,2015.0,2
4000.0,2006,56,76561198089436384,2454,0,322170.0,2015.0,2
4000.0,2006,76,76561198089455372,2029,0,550.0,2014.0,2
4000.0,2006,79,76561198089492803,303,0,8930.0,2014.0,2
4000.0,2006,79,76561198089492803,303,0,49520.0,,2
4000.0,2006,127,76561198089503414,1166,0,206420.0,2013.0,2
4000.0,2006,127,76561198089503414,1166,0,264200.0,2014.0,2
4000.0,2006,57,76561198089536358,6321,0,218620.0,2015.0,2
4000.0,2006,57,76561198089536358,6321,0,231430.0,2014.0,2
4000.0,2006,217,76561198089541599,2567,0,374570.0,2015.0,0
4000.0,2006,217,76561198089541599,2567,0,730.0,2015.0,2
4000.0,2006,217,76561198089541599,2567,0,105600.0,2015.0,0
4000.0,2006,217,76561198089541599,2567,0,274170.0,2015.0,2
4000.0,2006,217,76561198089541599,2567,0,266010.0,2015.0,2
4000.0,2006,217,76561198089541599,2567,0,219150.0,2014.0,2
4000.0,2006,35,76561198089577466,1231,0,238460.0,2015.0,2
4000.0,2006,133,76561198089588759,5648,0,411570.0,2015.0,0
4000.0,2006,133,76561198089588759,5648,0,253710.0,2014.0,2
4000.0,2006,133,76561198089588759,5648,0,218620.0,2015.0,2
4000.0,2006,66,76561198089620518,446,0,440.0,2014.0,2
4000.0,2006,66,76561198089620518,446,0,218620.0,2015.0,2
4000.0,2006,41,76561198089638346,9780,0,570.0,2015.0,2
4000.0,2006,62,76561198089659488,4482,0,440.0,2013.0,2
4000.0,2006,62,76561198089659488,4482,0,206190.0,2013.0,2
4000.0,2006,62,76561198089659488,4482,0,208090.0,2013.0,2
4000.0,2006,12,76561198089696343,7390,0,218230.0,2014.0,2
4000.0,2006,31,76561198089711842,15657,0,206420.0,2014.0,2
4000.0,2006,42,76561198089718908,2552,0,12900.0,2013.0,2
4000.0,2006,61,76561198089720618,21220,0,440.0,2014.0,2
4000.0,2006,116,76561198089768182,2212,0,4000.0,2013.0,2
4000.0,2006,116,76561198089768182,2212,0,440.0,2013.0,2
4000.0,2006,30,76561198089768915,837,0,332800.0,2015.0,2
4000.0,2006,51,76561198089769003,10951,0,304930.0,,2
4000.0,2006,178,76561198089820105,2006,0,570.0,,2
4000.0,2006,25,76561198089834478,274,11,550.0,2015.0,2
4000.0,2006,11,76561198089838271,10478,0,4000.0,2014.0,2
4000.0,2006,16,76561198089849013,2495,0,105600.0,2014.0,2
4000.0,2006,16,76561198089849013,2495,0,72850.0,2014.0,2
4000.0,2006,90,76561198089916572,245,0,48700.0,2015.0,2
4000.0,2006,139,76561198089934423,441,0,6060.0,2014.0,2
4000.0,2006,139,76561198089934423,441,0,236390.0,2015.0,2
4000.0,2006,139,76561198089934423,441,0,4000.0,2014.0,2
4000.0,2006,139,76561198089934423,441,0,32370.0,2014.0,2
4000.0,2006,139,76561198089934423,441,0,730.0,2014.0,2
4000.0,2006,29,76561198089939807,2801,3,224260.0,2014.0,2
4000.0,2006,29,76561198089939807,2801,3,630.0,2014.0,2
4000.0,2006,27,76561198090001818,5674,0,730.0,2015.0,2
4000.0,2006,45,76561198090015061,17630,0,200210.0,,2
4000.0,2006,47,76561198090087177,1728,0,730.0,2015.0,2
4000.0,2006,19,76561198090089821,6716,0,202970.0,2014.0,2
4000.0,2006,6,76561198090121005,89033,202,1840.0,,2
4000.0,2006,6,76561198090121005,89033,202,4000.0,,2
4000.0,2006,97,76561198090183538,3067,0,4000.0,2014.0,2
4000.0,2006,97,76561198090183538,3067,0,51100.0,2014.0,2
4000.0,2006,28,76561198090204221,191,0,730.0,,2
4000.0,2006,34,76561198090236445,3578,33,730.0,2014.0,2
4000.0,2006,21,76561198090315470,15006,216,4000.0,,2
4000.0,2006,28,76561198090356834,135,0,225080.0,2014.0,2
4000.0,2006,28,76561198090356834,135,0,221910.0,2014.0,2
4000.0,2006,28,76561198090356834,135,0,32370.0,2013.0,2
4000.0,2006,30,76561198090406732,329,0,730.0,2014.0,0
4000.0,2006,35,76561198090435654,2354,0,291480.0,2015.0,2
4000.0,2006,28,76561198090455022,18638,0,331470.0,2014.0,2
4000.0,2006,23,76561198090457693,669,0,227940.0,2015.0,2
4000.0,2006,41,76561198090476322,3007,0,1250.0,2014.0,2
4000.0,2006,4,76561198090560137,1967,0,440.0,2013.0,2
4000.0,2006,72,76561198090621006,2439,0,369200.0,,2
4000.0,2006,72,76561198090621006,2439,0,230410.0,2015.0,2
4000.0,2006,60,76561198090674338,3222,0,440.0,2013.0,2
4000.0,2006,60,76561198090674338,3222,0,233720.0,2014.0,2
4000.0,2006,60,76561198090674338,3222,0,12210.0,2014.0,2
4000.0,2006,60,76561198090674338,3222,0,550.0,2014.0,2
4000.0,2006,60,76561198090674338,3222,0,234670.0,2014.0,0
4000.0,2006,27,76561198090682676,2340,0,72850.0,2014.0,2
4000.0,2006,41,76561198090724038,1053,0,440.0,2014.0,2
4000.0,2006,92,76561198090754572,197,0,221100.0,2014.0,0
4000.0,2006,92,76561198090754572,197,0,4760.0,2015.0,2
4000.0,2006,92,76561198090754572,197,0,295550.0,2014.0,2
4000.0,2006,92,76561198090754572,197,0,218230.0,2013.0,0
4000.0,2006,15,76561198090757722,1434,0,238320.0,,2
4000.0,2006,52,76561198090797524,20261,0,262410.0,2015.0,0
4000.0,2006,52,76561198090797524,20261,0,253530.0,2015.0,0
4000.0,2006,52,76561198090797524,20261,0,341720.0,2015.0,0
4000.0,2006,66,76561198090839738,19214,0,4500.0,2014.0,2
4000.0,2006,28,76561198090848566,1741,0,440.0,2013.0,2
4000.0,2006,88,76561198090860134,700,0,239160.0,2014.0,2
4000.0,2006,67,76561198090932287,3001,0,252490.0,2014.0,2
4000.0,2006,67,76561198090932287,3001,0,440.0,2014.0,2
4000.0,2006,76,76561198090949532,2714,0,250600.0,2014.0,2
4000.0,2006,65,76561198090985408,2305,0,730.0,2014.0,2
4000.0,2006,85,76561198091193472,11431,0,440.0,2015.0,2
4000.0,2006,165,76561198091246266,27578,0,279520.0,2014.0,0
4000.0,2006,165,76561198091246266,27578,0,423880.0,,2
4000.0,2006,165,76561198091246266,27578,0,221640.0,,2
4000.0,2006,165,76561198091246266,27578,0,115100.0,2015.0,2
4000.0,2006,165,76561198091246266,27578,0,730.0,2015.0,2
4000.0,2006,165,76561198091246266,27578,0,55381.0,2015.0,2
4000.0,2006,165,76561198091246266,27578,0,200210.0,2015.0,2
4000.0,2006,165,76561198091246266,27578,0,239450.0,2014.0,2
4000.0,2006,20,76561198091344363,20382,0,271290.0,2014.0,2
4000.0,2006,20,76561198091344363,20382,0,620.0,2014.0,2
4000.0,2006,20,76561198091344363,20382,0,440.0,2014.0,2
4000.0,2006,66,76561198091406524,1275,0,200210.0,2014.0,0
4000.0,2006,66,76561198091406524,1275,0,413150.0,,2
4000.0,2006,66,76561198091406524,1275,0,409670.0,2015.0,2
4000.0,2006,61,76561198091416716,28572,0,241640.0,2015.0,0
4000.0,2006,73,76561198091459392,2598,0,238430.0,2015.0,0
4000.0,2006,73,76561198091459392,2598,0,222880.0,2015.0,2
4000.0,2006,73,76561198091459392,2598,0,49520.0,2015.0,0
4000.0,2006,73,76561198091459392,2598,0,550.0,2015.0,0
4000.0,2006,73,76561198091459392,2598,0,620.0,2015.0,2
4000.0,2006,73,76561198091459392,2598,0,202970.0,2015.0,2
4000.0,2006,73,76561198091459392,2598,0,206420.0,2015.0,2
4000.0,2006,34,76561198091477706,16,0,440.0,2015.0,2
4000.0,2006,71,76561198091511785,3901,0,275850.0,,0
4000.0,2006,54,76561198091553605,56003,0,221100.0,2015.0,2
4000.0,2006,54,76561198091553605,56003,0,239030.0,,2
4000.0,2006,48,76561198091573434,697,0,49520.0,2014.0,2
4000.0,2006,54,76561198091583800,947,0,346010.0,2015.0,2
4000.0,2006,38,76561198091618397,20490,0,730.0,2015.0,2
4000.0,2006,75,76561198091631250,3481,0,440.0,,2
4000.0,2006,61,76561198091646383,1598,0,202970.0,2014.0,2
4000.0,2006,61,76561198091646383,1598,0,234630.0,2015.0,2
4000.0,2006,5,76561198091674247,7720,0,550.0,2013.0,2
4000.0,2006,5,76561198091674247,7720,0,240.0,2013.0,2
4000.0,2006,29,76561198091694133,211,0,72850.0,2013.0,2
4000.0,2006,96,76561198091738673,2268,0,105600.0,2014.0,2
4000.0,2006,87,76561198091789099,2640,0,40800.0,2014.0,2
4000.0,2006,89,76561198091798530,4212,0,252490.0,2014.0,2
4000.0,2006,38,76561198091805426,2719,0,253710.0,2015.0,2
4000.0,2006,9,76561198091954604,445,0,304930.0,2014.0,2
4000.0,2006,51,76561198092003845,6424,0,247730.0,2014.0,2
4000.0,2006,101,76561198092050517,9154,0,349700.0,2015.0,2
4000.0,2006,101,76561198092050517,9154,0,312150.0,2015.0,2
4000.0,2006,59,76561198092058318,99,0,259080.0,2013.0,2
4000.0,2006,63,76561198092122093,1384,0,301520.0,2014.0,2
4000.0,2006,39,76561198092148962,1174,0,230050.0,2014.0,2
4000.0,2006,56,76561198092165476,196,0,218230.0,2014.0,0
4000.0,2006,56,76561198092165476,196,0,10180.0,2014.0,2
4000.0,2006,56,76561198092165476,196,0,72850.0,2014.0,2
4000.0,2006,56,76561198092165476,196,0,345610.0,,2
4000.0,2006,56,76561198092165476,196,0,315810.0,2015.0,2
4000.0,2006,56,76561198092165476,196,0,71340.0,2014.0,2
4000.0,2006,56,76561198092165476,196,0,8190.0,2014.0,2
4000.0,2006,56,76561198092165476,196,0,22380.0,2014.0,0
4000.0,2006,14,76561198092186555,251,0,202970.0,2014.0,2
4000.0,2006,6,76561198092265330,28716,0,4000.0,2013.0,2
4000.0,2006,140,76561198092297803,3015,0,49520.0,2014.0,2
4000.0,2006,53,76561198092341441,1836,0,207230.0,2014.0,2
4000.0,2006,28,76561198092419987,104024,43,730.0,2015.0,2
4000.0,2006,19,76561198092453911,8531,0,440.0,2014.0,2
4000.0,2006,19,76561198092453911,8531,0,227300.0,2014.0,2
4000.0,2006,77,76561198092463419,18931,0,55230.0,2015.0,2
4000.0,2006,77,76561198092463419,18931,0,296470.0,2014.0,2
4000.0,2006,378,76561198092485483,419,0,8980.0,2014.0,0
4000.0,2006,378,76561198092485483,419,0,49520.0,2014.0,2
4000.0,2006,378,76561198092485483,419,0,218620.0,2014.0,2
4000.0,2006,378,76561198092485483,419,0,43160.0,2013.0,2
4000.0,2006,378,76561198092485483,419,0,8870.0,2013.0,2
4000.0,2006,378,76561198092485483,419,0,204100.0,2013.0,2
4000.0,2006,378,76561198092485483,419,0,440.0,2013.0,2
4000.0,2006,84,76561198092538583,3883,0,300380.0,2014.0,2
4000.0,2006,56,76561198092559916,25202,0,208090.0,2014.0,2
4000.0,2006,56,76561198092559916,25202,0,22380.0,2015.0,2
4000.0,2006,56,76561198092559916,25202,0,440.0,2014.0,2
4000.0,2006,72,76561198092564032,181,0,730.0,2014.0,2
4000.0,2006,32,76561198092589283,2138,0,1250.0,2014.0,2
4000.0,2006,32,76561198092589283,2138,0,570.0,2014.0,2
4000.0,2006,32,76561198092589283,2138,0,218620.0,2014.0,2
4000.0,2006,32,76561198092589283,2138,0,730.0,2014.0,2
4000.0,2006,52,76561198092622689,971,0,202970.0,,0
4000.0,2006,47,76561198092750032,4988,0,48700.0,2014.0,2
4000.0,2006,92,76561198092817670,356,0,291550.0,,2
4000.0,2006,92,76561198092817670,356,0,105600.0,2013.0,2
4000.0,2006,92,76561198092817670,356,0,242720.0,2014.0,2
4000.0,2006,92,76561198092817670,356,0,104900.0,2014.0,2
4000.0,2006,56,76561198093068088,12831,0,8930.0,2014.0,0
4000.0,2006,119,76561198093094168,24165,5,227940.0,2015.0,0
4000.0,2006,51,76561198093138605,927,0,266010.0,2015.0,2
4000.0,2006,41,76561198093152725,16027,767,304930.0,2014.0,2
4000.0,2006,38,76561198093156419,1266,0,373680.0,2015.0,2
4000.0,2006,38,76561198093156419,1266,0,212160.0,2015.0,2
4000.0,2006,20,76561198093179649,72,0,242760.0,2014.0,2
4000.0,2006,24,76561198093209700,7548,0,304930.0,2014.0,2
4000.0,2006,49,76561198093248844,5363,0,630.0,2014.0,2
4000.0,2006,49,76561198093248844,5363,0,51100.0,2014.0,2
4000.0,2006,49,76561198093248844,5363,0,440.0,2014.0,2
4000.0,2006,49,76561198093248844,5363,0,230410.0,2014.0,2
4000.0,2006,49,76561198093261278,56021,13,224460.0,2015.0,2
4000.0,2006,43,76561198093284207,24809,0,730.0,2015.0,2
4000.0,2006,47,76561198093289103,6763,0,221040.0,2015.0,2
4000.0,2006,12,76561198093370986,727,0,440.0,2014.0,2
4000.0,2006,66,76561198093453471,4380,0,259080.0,,2
4000.0,2006,77,76561198093505849,1846,0,263280.0,2014.0,2
4000.0,2006,77,76561198093505849,1846,0,107410.0,2015.0,2
4000.0,2006,77,76561198093505849,1846,0,206210.0,2014.0,2
4000.0,2006,77,76561198093505849,1846,0,113400.0,2014.0,2
4000.0,2006,77,76561198093505849,1846,0,72850.0,2014.0,2
4000.0,2006,62,76561198093548192,229,0,220780.0,2013.0,2
4000.0,2006,140,76561198093552391,1829,0,212680.0,2015.0,2
4000.0,2006,38,76561198093560216,3646,0,35450.0,2014.0,2
4000.0,2006,7,76561198093568871,72,0,440.0,2014.0,2
4000.0,2006,53,76561198093608179,814,0,570.0,2014.0,0
4000.0,2006,23,76561198093624785,3574,0,570.0,2015.0,0
4000.0,2006,23,76561198093624785,3574,0,440.0,2014.0,2
4000.0,2006,23,76561198093624785,3574,0,620.0,2014.0,2
4000.0,2006,23,76561198093624785,3574,0,4000.0,2014.0,2
4000.0,2006,23,76561198093624785,3574,0,204360.0,2014.0,2
4000.0,2006,23,76561198093624785,3574,0,261030.0,2014.0,2
4000.0,2006,23,76561198093624785,3574,0,49520.0,2014.0,2
4000.0,2006,16,76561198093653324,3792,0,1840.0,2014.0,2
4000.0,2006,77,76561198093737741,4015,0,49520.0,2014.0,2
4000.0,2006,77,76561198093737741,4015,0,55230.0,2014.0,2
4000.0,2006,77,76561198093737741,4015,0,12210.0,2014.0,2
4000.0,2006,77,76561198093737741,4015,0,8980.0,2013.0,2
4000.0,2006,77,76561198093737741,4015,0,9480.0,2013.0,2
4000.0,2006,13,76561198093769658,427,0,243870.0,2014.0,2
4000.0,2006,13,76561198093769658,427,0,265630.0,2014.0,2
4000.0,2006,13,76561198093769658,427,0,271290.0,2014.0,0
4000.0,2006,35,76561198093825245,7771,0,224260.0,2014.0,0
4000.0,2006,82,76561198093835298,11929,0,12210.0,2014.0,0
4000.0,2006,26,76561198093838682,3055,0,440.0,2015.0,2
4000.0,2006,66,76561198093846750,25359,0,318850.0,,0
4000.0,2006,13,76561198093932559,3032,0,99900.0,2013.0,2
4000.0,2006,120,76561198093963443,11952,0,104900.0,2014.0,2
4000.0,2006,33,76561198094024142,3355,0,440.0,2013.0,2
4000.0,2006,33,76561198094041529,1730,0,730.0,2014.0,2
4000.0,2006,34,76561198094071373,2123,0,207230.0,2013.0,2
4000.0,2006,30,76561198094077567,8656,0,202970.0,2014.0,2
4000.0,2006,7,76561198094247822,18568,0,440.0,2015.0,2
4000.0,2006,33,76561198094345295,10532,0,99900.0,2014.0,2
4000.0,2006,120,76561198094357757,3063,0,113200.0,2013.0,2
4000.0,2006,15,76561198094368675,4501,0,730.0,2015.0,2
4000.0,2006,5,76561198094397698,26221,0,4000.0,2014.0,2
4000.0,2006,22,76561198094417285,50285,0,4000.0,2013.0,0
4000.0,2006,5,76561198094426674,7519,0,4000.0,2014.0,0
4000.0,2006,48,76561198094443432,2497,153,248570.0,2014.0,2
4000.0,2006,48,76561198094443432,2497,153,291550.0,,2
4000.0,2006,48,76561198094443432,2497,153,266430.0,2014.0,0
4000.0,2006,37,76561198094443860,312,0,730.0,2015.0,2
4000.0,2006,131,76561198094467895,6623,0,70.0,2014.0,2
4000.0,2006,23,76561198094471302,1044,0,227560.0,2014.0,2
4000.0,2006,31,76561198094511613,5694,0,209870.0,2014.0,0
4000.0,2006,31,76561198094511613,5694,0,221100.0,2014.0,2
4000.0,2006,31,76561198094511613,5694,0,230410.0,2014.0,2
4000.0,2006,43,76561198094523451,19900,0,440.0,2015.0,2
4000.0,2006,43,76561198094523451,19900,0,244850.0,2014.0,2
4000.0,2006,41,76561198094544716,8440,0,440.0,2014.0,2
4000.0,2006,6,76561198094611693,24470,0,105600.0,2013.0,2
4000.0,2006,6,76561198094611693,24470,0,250420.0,2013.0,2
4000.0,2006,86,76561198094623726,3192,0,383580.0,2015.0,2
4000.0,2006,86,76561198094623726,3192,0,105600.0,2014.0,2
4000.0,2006,55,76561198094653273,2787,0,226320.0,2014.0,2
4000.0,2006,55,76561198094653273,2787,0,208090.0,2014.0,2
4000.0,2006,26,76561198094671333,19569,0,306830.0,2014.0,2
4000.0,2006,13,76561198094673961,16909,0,440.0,2014.0,2
4000.0,2006,33,76561198094780836,17,0,730.0,2015.0,2
4000.0,2006,77,76561198094842881,1982,0,332310.0,2015.0,2
4000.0,2006,107,76561198094847885,1584,20,259080.0,2014.0,2
4000.0,2006,9,76561198094865347,9800,0,730.0,2015.0,2
4000.0,2006,9,76561198094865347,9800,0,4000.0,2013.0,2
4000.0,2006,9,76561198094865347,9800,0,304930.0,2015.0,2
4000.0,2006,9,76561198094865347,9800,0,252490.0,2015.0,2
4000.0,2006,77,76561198094917560,1653,86,230410.0,2014.0,2
4000.0,2006,22,76561198094932472,4063,0,212070.0,2014.0,2
4000.0,2006,15,76561198094960016,1383,0,224260.0,2014.0,2
4000.0,2006,110,76561198094968969,5181,0,35700.0,2013.0,2
4000.0,2006,110,76561198094968969,5181,0,246620.0,2014.0,2
4000.0,2006,110,76561198094968969,5181,0,35720.0,2013.0,2
4000.0,2006,110,76561198094968969,5181,0,17410.0,2013.0,0
4000.0,2006,110,76561198094968969,5181,0,244590.0,2014.0,2
4000.0,2006,110,76561198094968969,5181,0,113200.0,2013.0,2
4000.0,2006,146,76561198095033293,68,0,263540.0,2015.0,2
4000.0,2006,146,76561198095033293,68,0,17460.0,2013.0,2
4000.0,2006,9,76561198095124187,13099,0,4000.0,2014.0,2
4000.0,2006,80,76561198095153484,8330,0,48190.0,2014.0,2
4000.0,2006,52,76561198095218216,7371,0,440.0,2014.0,2
4000.0,2006,20,76561198095226150,67775,0,304930.0,2014.0,2
4000.0,2006,20,76561198095226150,67775,0,440.0,2013.0,2
4000.0,2006,12,76561198095229758,15206,0,4000.0,2014.0,2
4000.0,2006,14,76561198095231165,2189,0,440.0,2015.0,2
4000.0,2006,14,76561198095231165,2189,0,4000.0,2015.0,2
4000.0,2006,55,76561198095269236,43996,0,440.0,2014.0,0
4000.0,2006,22,76561198095317606,2371,0,224260.0,2014.0,2
4000.0,2006,22,76561198095317606,2371,0,107900.0,2013.0,2
4000.0,2006,64,76561198095318446,30132,0,4000.0,2015.0,2
4000.0,2006,17,76561198095360391,851,0,4000.0,,2
4000.0,2006,77,76561198095364063,5645,0,620.0,2014.0,2
4000.0,2006,77,76561198095364063,5645,0,204360.0,2014.0,2
4000.0,2006,62,76561198095425750,2,0,204300.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,24010.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,211820.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,335330.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,346900.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,363970.0,2015.0,2
4000.0,2006,62,76561198095425750,2,0,304050.0,2015.0,0
4000.0,2006,27,76561198095426279,1253,0,1250.0,2014.0,2
4000.0,2006,25,76561198095441194,10906,0,230410.0,2014.0,0
4000.0,2006,25,76561198095441194,10906,0,224600.0,2014.0,2
4000.0,2006,25,76561198095441194,10906,0,24200.0,2014.0,2
4000.0,2006,28,76561198095457642,6797,0,570.0,2015.0,2
4000.0,2006,28,76561198095457642,6797,0,24240.0,2014.0,2
4000.0,2006,28,76561198095457642,6797,0,234670.0,2015.0,2
4000.0,2006,70,76561198095475492,665,0,271590.0,2015.0,2
4000.0,2006,120,76561198095494508,352,0,244770.0,2015.0,2
4000.0,2006,32,76561198095494678,1500,0,238460.0,2014.0,2
4000.0,2006,92,76561198095560360,8496,0,107410.0,2015.0,2
4000.0,2006,92,76561198095560360,8496,0,227940.0,,0
4000.0,2006,76,76561198095562061,395,0,2400.0,2014.0,0
4000.0,2006,76,76561198095562061,395,0,219150.0,2014.0,2
4000.0,2006,76,76561198095562061,395,0,208090.0,2014.0,2
4000.0,2006,76,76561198095562061,395,0,201790.0,2014.0,2
4000.0,2006,76,76561198095562061,395,0,220240.0,2013.0,2
4000.0,2006,76,76561198095562061,395,0,440.0,2013.0,2
4000.0,2006,30,76561198095653552,5610,0,218230.0,2014.0,2
4000.0,2006,30,76561198095653552,5610,0,230410.0,2015.0,2
4000.0,2006,10,76561198095656344,35715,0,730.0,2015.0,2
4000.0,2006,71,76561198095750982,0,0,246700.0,2014.0,2
4000.0,2006,71,76561198095750982,0,0,246280.0,2014.0,2
4000.0,2006,71,76561198095750982,0,0,245550.0,2014.0,2
4000.0,2006,71,76561198095750982,0,0,730.0,2014.0,2
4000.0,2006,71,76561198095750982,0,0,440.0,2014.0,2
4000.0,2006,71,76561198095750982,0,0,209870.0,2013.0,2
4000.0,2006,21,76561198095765572,1826,0,200210.0,2014.0,0
4000.0,2006,18,76561198095776397,137,0,550.0,2013.0,2
4000.0,2006,51,76561198095790990,92,0,440.0,2015.0,2
4000.0,2006,18,76561198095839093,6568,0,4000.0,2013.0,2
4000.0,2006,14,76561198095845608,12374,0,233720.0,2014.0,2
4000.0,2006,17,76561198095856651,1641,0,252490.0,2014.0,2
4000.0,2006,17,76561198095856651,1641,0,107410.0,2014.0,2
4000.0,2006,45,76561198095857280,4800,0,224260.0,2013.0,2
4000.0,2006,45,76561198095857280,4800,0,440.0,2013.0,2
4000.0,2006,7,76561198095902650,4515,0,105600.0,2014.0,2
4000.0,2006,44,76561198095939750,3184,0,335240.0,2015.0,2
4000.0,2006,91,76561198095948265,671,0,39000.0,,0
4000.0,2006,91,76561198095948265,671,0,730.0,2015.0,2
4000.0,2006,16,76561198095979004,22,0,113200.0,2014.0,2
4000.0,2006,61,76561198096002072,1284,0,12120.0,,2
4000.0,2006,52,76561198096027330,10820,0,407840.0,,2
4000.0,2006,47,76561198096127983,14095,0,241640.0,2014.0,2
4000.0,2006,47,76561198096127983,14095,0,224260.0,2015.0,2
4000.0,2006,15,76561198096173244,187,0,250760.0,2014.0,2
4000.0,2006,68,76561198096244273,1393,0,203160.0,2014.0,2
4000.0,2006,11,76561198096458693,1787,0,730.0,2014.0,2
4000.0,2006,24,76561198096460518,20464,0,440.0,2013.0,2
4000.0,2006,24,76561198096460518,20464,0,224260.0,2015.0,0
4000.0,2006,35,76561198096565807,2014,0,730.0,2014.0,2
4000.0,2006,35,76561198096565807,2014,0,440.0,2013.0,2
4000.0,2006,23,76561198096683619,755,0,440.0,2014.0,2
4000.0,2006,66,76561198096717859,1564,0,49520.0,2014.0,2
4000.0,2006,50,76561198096805950,3970,0,295110.0,2015.0,2
4000.0,2006,50,76561198096805950,3970,0,262410.0,2015.0,2
4000.0,2006,54,76561198096878685,1512,0,440.0,2014.0,2
4000.0,2006,54,76561198096878685,1512,0,104900.0,2014.0,2
4000.0,2006,43,76561198097058664,21079,0,570.0,2015.0,2
4000.0,2006,63,76561198097148784,3284,0,252490.0,,2
4000.0,2006,181,76561198097170073,36878,0,224600.0,2014.0,2
4000.0,2006,181,76561198097170073,36878,0,242720.0,2014.0,2
4000.0,2006,181,76561198097170073,36878,0,311210.0,2015.0,0
4000.0,2006,181,76561198097170073,36878,0,107410.0,2014.0,2
4000.0,2006,181,76561198097170073,36878,0,234390.0,2014.0,0
4000.0,2006,181,76561198097170073,36878,0,230410.0,2013.0,0
4000.0,2006,25,76561198097194571,34374,0,105600.0,2014.0,2
4000.0,2006,47,76561198097195766,18152,493,4000.0,,2
4000.0,2006,47,76561198097195766,18152,493,1250.0,,2
4000.0,2006,47,76561198097195766,18152,493,355840.0,2015.0,2
4000.0,2006,10,76561198097208062,4927,0,4000.0,2013.0,2
4000.0,2006,10,76561198097208062,4927,0,304930.0,2015.0,2
4000.0,2006,41,76561198097222844,6776,0,238460.0,2014.0,2
4000.0,2006,67,76561198097237211,5348,0,107410.0,2015.0,2
4000.0,2006,111,76561198097347172,5551,0,243870.0,2014.0,2
4000.0,2006,111,76561198097347172,5551,0,265930.0,2014.0,2
4000.0,2006,111,76561198097347172,5551,0,242680.0,,2
4000.0,2006,3,76561198097420472,1581,0,4000.0,2015.0,2
4000.0,2006,41,76561198097438237,32596,0,220200.0,2014.0,2
4000.0,2006,34,76561198097592510,16,0,223710.0,2013.0,2
4000.0,2006,8,76561198097598573,1184,0,252490.0,2014.0,2
4000.0,2006,25,76561198097717253,135,0,252490.0,2014.0,2
4000.0,2006,20,76561198097737597,2138,0,440.0,2014.0,2
4000.0,2006,16,76561198097767370,1935,0,730.0,2015.0,2
4000.0,2006,16,76561198097767370,1935,0,440.0,2014.0,2
4000.0,2006,16,76561198097767370,1935,0,63380.0,2015.0,2
4000.0,2006,16,76561198097767370,1935,0,252490.0,2015.0,2
4000.0,2006,16,76561198097767370,1935,0,304930.0,2015.0,2
